ocean,name,date,time,rating,lat,long,wind_speed,pressure
AL092007,           HUMBERTO,20070913,0, TS,28.8,94.8,55,997
AL092007,           HUMBERTO,20070913,600, HU,29.5,94.4,80,985
AL092007,           HUMBERTO,20070913,700, HU,29.6,94.3,80,985
AL092007,           HUMBERTO,20070913,1200, HU,30.3,93.6,65,989
AL092007,           HUMBERTO,20070913,1800, TS,31,92.9,35,1000
AL092007,           HUMBERTO,20070914,0, TD,31.7,92.3,25,1006
AL092007,           HUMBERTO,20070914,600, LO,32.4,91.3,20,1009
AL092007,           HUMBERTO,20070914,1200, LO,32.7,90.2,20,1012
AL102007,                TE,20070921,1200, SD,29.1,85.4,30,1005
AL102007,                TE,20070921,1800, TD,29.7,86.1,30,1005
AL102007,                TE,20070922,0, TD,30.4,86.7,25,1006
AL102007,                TE,20070922,600, LO,30.7,87.7,20,1007
AL112007,              JERRY,20070923,0, SD,36.2,46.1,30,1008
AL112007,              JERRY,20070923,600, SS,36.2,46.1,35,1007
AL112007,              JERRY,20070923,1200, SS,36,46.3,35,1004
AL112007,              JERRY,20070923,1800, SS,36.5,46.3,35,1004
AL112007,              JERRY,20070924,0, TS,37.1,46.3,35,1003
AL112007,              JERRY,20070924,600, TS,38.1,45.9,35,1004
AL112007,              JERRY,20070924,1200, TS,39.3,44.7,35,1004
AL112007,              JERRY,20070924,1800, TD,41,43.5,30,1004
AL122007,              KARE,20070925,0, TD,10,35.9,30,1006
AL122007,              KARE,20070925,600, TS,10.3,37,35,1005
AL122007,              KARE,20070925,1200, TS,10.6,38,35,1005
AL122007,              KARE,20070925,1800, TS,10.8,39.2,35,1005
AL122007,              KARE,20070926,0, TS,10.9,40.4,40,1003
AL122007,              KARE,20070926,600, TS,11.2,41.5,50,997
AL122007,              KARE,20070926,1200, HU,11.7,42.4,65,988
AL122007,              KARE,20070926,1800, HU,12.3,43.3,65,990
AL122007,              KARE,20070927,0, TS,12.8,44.6,60,995
AL122007,              KARE,20070927,600, TS,13.2,45.7,55,998
AL122007,              KARE,20070927,1200, TS,13.5,46.8,55,1002
AL122007,              KARE,20070927,1800, TS,14.1,47.9,50,1005
AL122007,              KARE,20070928,0, TS,14.1,48.8,50,1005
AL122007,              KARE,20070928,600, TS,14.3,49,40,1007
AL122007,              KARE,20070928,1200, TS,14.6,49,35,1008
AL122007,              KARE,20070928,1800, TS,15.8,49.4,35,1008
AL122007,              KARE,20070929,0, TS,16.1,51,35,1008
AL122007,              KARE,20070929,600, TD,16.3,52.6,30,1008
AL122007,              KARE,20070929,1200, LO,16.8,54.2,30,1009
AL132007,            LOREZO,20070925,1800, TD,21.8,94.8,25,1009
AL132007,            LOREZO,20070926,0, TD,21.7,95.2,25,1008
AL132007,            LOREZO,20070926,600, TD,21.2,95,25,1007
AL132007,            LOREZO,20070926,1200, TD,21,94.7,30,1008
AL132007,            LOREZO,20070926,1800, TD,21.2,94.4,30,1009
AL132007,            LOREZO,20070927,0, TD,21.2,94.7,30,1008
AL132007,            LOREZO,20070927,600, TD,20.8,94.8,30,1009
AL132007,            LOREZO,20070927,1200, TS,20.6,95.1,45,1006
AL132007,            LOREZO,20070927,1800, TS,20.5,95.7,60,1001
AL132007,            LOREZO,20070928,0, HU,20.5,96.3,70,990
AL132007,            LOREZO,20070928,500, HU,20.5,97,65,993
AL132007,            LOREZO,20070928,600, HU,20.5,97.1,65,993
AL132007,            LOREZO,20070928,1200, TD,20.5,98,30,1002
AL132007,            LOREZO,20070928,1800, TD,20.7,98.7,20,1008
AL142007,            MELISSA,20070928,600, TD,14,25.8,25,1010
AL142007,            MELISSA,20070928,1200, TD,14,26.2,30,1009
AL142007,            MELISSA,20070928,1800, TD,14,26.6,30,1008
AL142007,            MELISSA,20070929,0, TD,14.2,27,30,1007
AL142007,            MELISSA,20070929,600, TS,14.5,27.4,35,1006
AL142007,            MELISSA,20070929,1200, TS,15,28.1,35,1005
AL142007,            MELISSA,20070929,1800, TS,15.3,29,35,1005
AL142007,            MELISSA,20070930,0, TS,15.6,29.9,35,1005
AL142007,            MELISSA,20070930,600, TD,15.8,30.9,30,1006
AL142007,            MELISSA,20070930,1200, TD,15.9,32,25,1007
AL142007,            MELISSA,20070930,1800, LO,16.1,33.3,25,1007
AL142007,            MELISSA,20071001,0, LO,16.2,34.8,25,1007
AL142007,            MELISSA,20071001,600, LO,16.3,36,25,1007
AL142007,            MELISSA,20071001,1200, LO,16.5,37.2,25,1008
AL142007,            MELISSA,20071001,1800, LO,16.9,38.6,25,1008
AL142007,            MELISSA,20071002,0, LO,17.2,40.1,25,1009
AL142007,            MELISSA,20071002,600, LO,17.5,41.5,20,1010
AL142007,            MELISSA,20071002,1200, LO,18.2,42.6,20,1010
AL142007,            MELISSA,20071002,1800, LO,18.9,43.5,25,1010
AL142007,            MELISSA,20071003,0, LO,19.5,44.5,25,1010
AL142007,            MELISSA,20071003,600, LO,20.1,45.5,25,1010
AL142007,            MELISSA,20071003,1200, LO,20.7,46.5,25,1010
AL142007,            MELISSA,20071003,1800, LO,21.3,47.5,30,1010
AL142007,            MELISSA,20071004,0, LO,21.7,48.7,25,1010
AL142007,            MELISSA,20071004,600, LO,22,49.7,25,1010
AL142007,            MELISSA,20071004,1200, LO,22.4,50.7,25,1010
AL142007,            MELISSA,20071004,1800, LO,23.1,51.3,25,1010
AL142007,            MELISSA,20071005,0, LO,23.7,51.9,25,1010
AL142007,            MELISSA,20071005,600, LO,24.3,52.5,25,1010
AL142007,            MELISSA,20071005,1200, LO,24.5,53,20,1011
AL142007,            MELISSA,20071005,1800, LO,24.6,53.5,20,1011
AL152007,            FIFTEE,20071011,1200, TD,29.5,52.6,30,1011
AL152007,            FIFTEE,20071011,1800, TD,30.1,51,30,1011
AL152007,            FIFTEE,20071012,0, TD,30,50,30,1011
AL152007,            FIFTEE,20071012,600, TD,30.1,49.6,30,1011
AL152007,            FIFTEE,20071012,1200, TD,30.2,49.4,25,1011
AL152007,            FIFTEE,20071012,1800, TD,30.5,49.4,25,1012
AL152007,            FIFTEE,20071013,0, LO,30.9,49.9,25,1012
AL152007,            FIFTEE,20071013,600, LO,31.3,50.3,25,1012
AL152007,            FIFTEE,20071013,1200, LO,31.8,50.3,25,1013
AL152007,            FIFTEE,20071013,1800, LO,32.5,50,25,1012
AL152007,            FIFTEE,20071014,0, LO,33.1,49.2,25,1012
AL152007,            FIFTEE,20071014,600, LO,33.7,48.3,25,1012
AL152007,            FIFTEE,20071014,1200, EX,34.6,46.8,25,1010
AL152007,            FIFTEE,20071014,1800, EX,35.6,44.7,25,1010
AL152007,            FIFTEE,20071015,0, EX,36,43,25,1009
AL152007,            FIFTEE,20071015,600, EX,36.1,41.4,30,1006
AL152007,            FIFTEE,20071015,1200, EX,36.1,39.9,30,1005
AL152007,            FIFTEE,20071015,1800, EX,36.3,38.8,30,1004
AL152007,            FIFTEE,20071016,0, EX,37.4,37,30,1003
AL152007,            FIFTEE,20071016,600, EX,38.6,35.2,30,1000
AL152007,            FIFTEE,20071016,1200, EX,39.8,33.5,35,999
AL152007,            FIFTEE,20071016,1800, EX,40.8,31.8,40,996
AL152007,            FIFTEE,20071017,0, EX,41.9,30.1,45,996
AL152007,            FIFTEE,20071017,600, EX,43.7,28.4,45,997
AL152007,            FIFTEE,20071017,1200, EX,45.8,26.7,45,998
AL152007,            FIFTEE,20071017,1800, EX,48.7,25.2,40,999
AL162007,               OEL,20071024,0, LO,18,60.2,20,1010
AL162007,               OEL,20071024,600, LO,18,60.7,25,1009
AL162007,               OEL,20071024,1200, LO,18.1,61.2,25,1009
AL162007,               OEL,20071024,1800, LO,18.4,61.7,25,1009
AL162007,               OEL,20071025,0, LO,18.8,62.3,25,1009
AL162007,               OEL,20071025,600, LO,19.1,62.9,25,1007
AL162007,               OEL,20071025,1200, LO,19.2,63.5,25,1007
AL162007,               OEL,20071025,1800, LO,19.1,64.1,25,1006
AL162007,               OEL,20071026,0, LO,18.8,64.8,25,1005
AL162007,               OEL,20071026,600, LO,18,65.7,25,1005
AL162007,               OEL,20071026,1200, LO,17.2,66.7,25,1004
AL162007,               OEL,20071026,1800, LO,16.5,67.7,25,1004
AL162007,               OEL,20071027,0, LO,16.1,68.5,25,1004
AL162007,               OEL,20071027,600, LO,15.7,69.3,25,1004
AL162007,               OEL,20071027,1200, LO,15.3,70.1,25,1004
AL162007,               OEL,20071027,1800, LO,15.4,71,25,1004
AL162007,               OEL,20071028,0, TD,15.7,71.2,30,1003
AL162007,               OEL,20071028,600, TD,16,71.4,30,1002
AL162007,               OEL,20071028,1200, TS,16.3,71.6,40,999
AL162007,               OEL,20071028,1800, TS,16.6,71.8,50,996
AL162007,               OEL,20071029,0, TS,17.1,72.1,50,999
AL162007,               OEL,20071029,600, TS,18,72.4,45,1002
AL162007,               OEL,20071029,700, TS,18.1,72.5,45,1002
AL162007,               OEL,20071029,1200, TS,19.2,72.9,40,1002
AL162007,               OEL,20071029,1800, TS,20.2,73.6,45,1001
AL162007,               OEL,20071030,0, TS,21,74.6,45,999
AL162007,               OEL,20071030,600, TS,21.1,75.8,50,997
AL162007,               OEL,20071030,1200, TS,20.8,76.8,40,999
AL162007,               OEL,20071030,1800, TS,20.8,77.4,35,1000
AL162007,               OEL,20071031,0, TS,21.2,77.8,35,1000
AL162007,               OEL,20071031,600, TS,21.8,78.1,35,1000
AL162007,               OEL,20071031,1200, TS,22.5,78.3,45,995
AL162007,               OEL,20071031,1800, TS,22.6,78.8,45,995
AL162007,               OEL,20071101,0, TS,22.9,78.6,50,995
AL162007,               OEL,20071101,600, TS,23.4,78.3,50,993
AL162007,               OEL,20071101,1200, TS,23.9,78,50,993
AL162007,               OEL,20071101,1315, TS,24.1,77.9,50,993
AL162007,               OEL,20071101,1745, TS,25,77.4,55,992
AL162007,               OEL,20071101,1800, TS,25.1,77.3,55,992
AL162007,               OEL,20071102,0, HU,26.4,76.5,70,981
AL162007,               OEL,20071102,600, HU,27.7,75.6,70,981
AL162007,               OEL,20071102,1200, HU,28.7,74.4,70,981
AL162007,               OEL,20071102,1800, HU,30.3,73.3,70,980
AL162007,               OEL,20071103,0, EX,32.3,72.4,70,980
AL162007,               OEL,20071103,600, EX,34.3,71.7,70,980
AL162007,               OEL,20071103,1200, EX,36.4,70.9,75,974
AL162007,               OEL,20071103,1800, EX,38.8,69.7,75,970
AL162007,               OEL,20071104,0, EX,41.1,68.2,70,968
AL162007,               OEL,20071104,600, EX,43.6,66.2,65,965
AL162007,               OEL,20071104,1200, EX,47.5,64.3,60,966
AL162007,               OEL,20071104,1800, EX,51.2,62.2,60,966
AL162007,               OEL,20071105,0, EX,54.8,59.6,60,967
AL162007,               OEL,20071105,600, EX,57.9,57.6,55,967
AL162007,               OEL,20071105,1200, EX,60.4,55.4,55,968
AL162007,               OEL,20071105,1800, EX,62.3,53.3,55,974
AL162007,               OEL,20071106,0, EX,64.2,50.4,45,983
AL172007,               OLGA,20071210,1200, LO,18.3,61.8,35,1009
AL172007,               OLGA,20071210,1800, LO,18.3,63.2,35,1008
AL172007,               OLGA,20071211,0, SS,18.4,64.7,35,1007
AL172007,               OLGA,20071211,600, SS,18.5,66.3,40,1005
AL172007,               OLGA,20071211,700, SS,18.4,66.5,40,1005
AL172007,               OLGA,20071211,1200, SS,18.3,67.4,45,1004
AL172007,               OLGA,20071211,1800, TS,18.5,68.4,50,1003
AL172007,               OLGA,20071212,0, TS,19,70,50,1003
AL172007,               OLGA,20071212,600, TS,19.1,71.9,40,1005
AL172007,               OLGA,20071212,1200, TS,19.1,73.8,35,1008
AL172007,               OLGA,20071212,1800, TD,19,75.7,30,1008
AL172007,               OLGA,20071213,0, LO,18.9,77.2,30,1008
AL172007,               OLGA,20071213,600, LO,19,78.7,30,1007
AL172007,               OLGA,20071213,1200, LO,19.4,80.1,30,1007
AL172007,               OLGA,20071213,1800, LO,19.6,81.3,30,1007
AL172007,               OLGA,20071214,0, LO,19.7,82.3,30,1007
AL172007,               OLGA,20071214,600, LO,19.7,83.3,30,1007
AL172007,               OLGA,20071214,1200, LO,19.6,84.2,30,1007
AL172007,               OLGA,20071214,1800, LO,19.5,85.1,30,1007
AL172007,               OLGA,20071215,0, LO,20,85.8,30,1006
AL172007,               OLGA,20071215,600, LO,20.6,86.5,30,1006
AL172007,               OLGA,20071215,1200, LO,21.7,87.4,30,1007
AL172007,               OLGA,20071215,1800, LO,23.3,88.2,30,1007
AL172007,               OLGA,20071216,0, LO,25,87.2,30,1005
AL172007,               OLGA,20071216,600, LO,26.3,85.2,25,1006
AL012008,             ARTHUR,20080531,0, TS,17.5,87.5,35,1005
AL012008,             ARTHUR,20080531,600, TS,17.8,88,40,1004
AL012008,             ARTHUR,20080531,900, TS,17.9,88.2,40,1004
AL012008,             ARTHUR,20080531,1200, TS,18,88.4,35,1005
AL012008,             ARTHUR,20080531,1800, TS,18.2,88.8,35,1005
AL012008,             ARTHUR,20080601,0, TS,18.3,89.2,35,1006
AL012008,             ARTHUR,20080601,600, TS,18.2,89.8,35,1006
AL012008,             ARTHUR,20080601,1200, TD,18,90.4,30,1006
AL012008,             ARTHUR,20080601,1800, TD,17.8,90.8,30,1006
AL012008,             ARTHUR,20080602,0, LO,17.6,91.1,25,1006
AL022008,             BERTHA,20080703,600, TD,12.7,22.9,30,1008
AL022008,             BERTHA,20080703,1200, TS,13.1,24,35,1006
AL022008,             BERTHA,20080703,1800, TS,13.2,25.2,35,1006
AL022008,             BERTHA,20080704,0, TS,13.4,26.5,40,1006
AL022008,             BERTHA,20080704,600, TS,14,27.8,40,1003
AL022008,             BERTHA,20080704,1200, TS,14.8,29.2,45,1000
AL022008,             BERTHA,20080704,1800, TS,15.4,30.8,45,1000
AL022008,             BERTHA,20080705,0, TS,15.8,32.6,45,1000
AL022008,             BERTHA,20080705,600, TS,16.3,34.4,45,1000
AL022008,             BERTHA,20080705,1200, TS,16.4,36.4,45,1000
AL022008,             BERTHA,20080705,1800, TS,16.6,38.4,45,1000
AL022008,             BERTHA,20080706,0, TS,16.8,40.3,45,1000
AL022008,             BERTHA,20080706,600, TS,17,42.3,45,1000
AL022008,             BERTHA,20080706,1200, TS,17.6,44.3,45,1000
AL022008,             BERTHA,20080706,1800, TS,18.4,46.2,45,1000
AL022008,             BERTHA,20080707,0, TS,18.8,47.9,55,994
AL022008,             BERTHA,20080707,600, HU,19.1,49.4,65,987
AL022008,             BERTHA,20080707,1200, HU,19.4,50.7,80,975
AL022008,             BERTHA,20080707,1800, HU,19.9,51.6,100,960
AL022008,             BERTHA,20080707,2100, HU,20.3,51.9,110,952
AL022008,             BERTHA,20080708,0, HU,20.6,52.2,105,955
AL022008,             BERTHA,20080708,600, HU,21.1,52.9,105,955
AL022008,             BERTHA,20080708,1200, HU,21.8,53.5,90,970
AL022008,             BERTHA,20080708,1800, HU,22.4,54.4,75,980
AL022008,             BERTHA,20080709,0, HU,22.7,55.2,70,985
AL022008,             BERTHA,20080709,600, HU,23.2,56.1,65,987
AL022008,             BERTHA,20080709,1200, HU,23.8,57,65,987
AL022008,             BERTHA,20080709,1800, HU,24.5,57.8,85,974
AL022008,             BERTHA,20080710,0, HU,25.2,58.6,90,970
AL022008,             BERTHA,20080710,600, HU,25.7,59.1,90,970
AL022008,             BERTHA,20080710,1200, HU,26.3,59.8,80,977
AL022008,             BERTHA,20080710,1800, HU,26.9,60.5,75,980
AL022008,             BERTHA,20080711,0, HU,27.4,61,75,980
AL022008,             BERTHA,20080711,600, HU,27.8,61.5,75,980
AL022008,             BERTHA,20080711,1200, HU,28.3,61.8,75,980
AL022008,             BERTHA,20080711,1800, HU,28.8,62.1,80,976
AL022008,             BERTHA,20080712,0, HU,29.3,62.3,80,976
AL022008,             BERTHA,20080712,600, HU,29.5,62.5,80,976
AL022008,             BERTHA,20080712,1200, HU,29.7,62.5,75,976
AL022008,             BERTHA,20080712,1800, HU,29.9,62.5,65,983
AL022008,             BERTHA,20080713,0, HU,29.9,62.4,65,984
AL022008,             BERTHA,20080713,600, HU,29.8,62.5,65,985
AL022008,             BERTHA,20080713,1200, TS,29.9,62.7,60,988
AL022008,             BERTHA,20080713,1800, TS,30.1,62.9,55,991
AL022008,             BERTHA,20080714,0, TS,30.5,63.1,55,990
AL022008,             BERTHA,20080714,600, TS,31,63.5,55,990
AL022008,             BERTHA,20080714,1200, TS,31.6,63.8,55,994
AL022008,             BERTHA,20080714,1800, TS,32.5,64.1,60,995
AL022008,             BERTHA,20080715,0, TS,33.5,63.8,60,995
AL022008,             BERTHA,20080715,600, TS,34.3,63.5,60,995
AL022008,             BERTHA,20080715,1200, TS,35.3,63,60,995
AL022008,             BERTHA,20080715,1800, TS,36.2,62.5,60,995
AL022008,             BERTHA,20080716,0, TS,36.7,61.8,60,995
AL022008,             BERTHA,20080716,600, TS,36.8,61.3,60,995
AL022008,             BERTHA,20080716,1200, TS,36.8,60.9,60,995
AL022008,             BERTHA,20080716,1800, TS,36.3,60.7,60,995
AL022008,             BERTHA,20080717,0, TS,35.7,60.3,55,996
AL022008,             BERTHA,20080717,600, TS,34.9,59.7,50,997
AL022008,             BERTHA,20080717,1200, TS,34.3,58.9,50,997
AL022008,             BERTHA,20080717,1800, TS,33.9,57.8,50,997
AL022008,             BERTHA,20080718,0, TS,33.7,56,50,997
AL022008,             BERTHA,20080718,600, TS,34.4,54.4,55,995
AL022008,             BERTHA,20080718,1200, TS,35.5,53,55,995
AL022008,             BERTHA,20080718,1800, HU,36.9,51.5,65,989
AL022008,             BERTHA,20080719,0, HU,38.6,49.7,65,989
AL022008,             BERTHA,20080719,600, HU,40.4,48,65,989
AL022008,             BERTHA,20080719,1200, HU,42.1,46.3,65,989
AL022008,             BERTHA,20080719,1800, HU,43.7,44.3,65,989
AL022008,             BERTHA,20080720,0, TS,45.3,42.4,60,990
AL022008,             BERTHA,20080720,600, TS,47.6,40,60,985
AL022008,             BERTHA,20080720,1200, EX,50,37,60,985
AL022008,             BERTHA,20080720,1800, EX,53,34,55,990
AL022008,             BERTHA,20080721,0, EX,55.1,31,50,990
AL022008,             BERTHA,20080721,600, EX,58.5,27,45,990
AL032008,          CRISTOBAL,20080719,0, TD,31.7,79.8,25,1010
AL032008,          CRISTOBAL,20080719,600, TD,32.2,79.4,25,1009
AL032008,          CRISTOBAL,20080719,1200, TS,32.4,78.8,35,1007
AL032008,          CRISTOBAL,20080719,1800, TS,32.8,78.2,45,1006
AL032008,          CRISTOBAL,20080720,0, TS,33.2,77.8,45,1006
AL032008,          CRISTOBAL,20080720,600, TS,33.7,77.4,45,1006
AL032008,          CRISTOBAL,20080720,1200, TS,34.1,76.7,45,1006
AL032008,          CRISTOBAL,20080720,1800, TS,34.5,76.1,45,1007
AL032008,          CRISTOBAL,20080721,0, TS,34.9,75.4,45,1005
AL032008,          CRISTOBAL,20080721,600, TS,35.6,74.3,50,1004
AL032008,          CRISTOBAL,20080721,1200, TS,36.2,73.2,55,1000
AL032008,          CRISTOBAL,20080721,1800, TS,36.8,72,55,1000
AL032008,          CRISTOBAL,20080722,0, TS,37.4,70.7,55,1000
AL032008,          CRISTOBAL,20080722,600, TS,38.4,69.2,55,1000
AL032008,          CRISTOBAL,20080722,1200, TS,40,67,55,998
AL032008,          CRISTOBAL,20080722,1800, TS,41.7,64.2,50,1000
AL032008,          CRISTOBAL,20080723,0, TS,43.3,60.7,45,1001
